2020-12-17 20:33:50,747:INFO:
=======
models:r2unet,
epoch:21,
batch size:1
dataset:seg
========
2020-12-17 20:33:52,602:INFO:Epoch 0/20
2020-12-17 20:33:53,724:INFO:1/159,train_loss:0.511
2020-12-17 20:33:53,936:INFO:2/159,train_loss:0.457
2020-12-17 20:33:54,129:INFO:3/159,train_loss:0.405
2020-12-17 20:33:54,325:INFO:4/159,train_loss:0.361
2020-12-17 20:33:54,516:INFO:5/159,train_loss:0.312
2020-12-17 20:33:54,715:INFO:6/159,train_loss:0.275
2020-12-17 20:33:54,917:INFO:7/159,train_loss:0.248
2020-12-17 20:33:55,109:INFO:8/159,train_loss:0.219
2020-12-17 20:33:55,302:INFO:9/159,train_loss:0.196
2020-12-17 20:33:55,493:INFO:10/159,train_loss:0.180
2020-12-17 20:33:55,685:INFO:11/159,train_loss:0.156
2020-12-17 20:33:55,874:INFO:12/159,train_loss:0.140
2020-12-17 20:33:56,080:INFO:13/159,train_loss:0.131
2020-12-17 20:33:56,274:INFO:14/159,train_loss:0.116
2020-12-17 20:33:56,469:INFO:15/159,train_loss:0.109
2020-12-17 20:33:56,662:INFO:16/159,train_loss:0.101
2020-12-17 20:33:56,851:INFO:17/159,train_loss:0.094
2020-12-17 20:33:57,045:INFO:18/159,train_loss:0.089
2020-12-17 20:33:57,242:INFO:19/159,train_loss:0.064
2020-12-17 20:33:57,435:INFO:20/159,train_loss:0.081
2020-12-17 20:33:57,632:INFO:21/159,train_loss:0.078
2020-12-17 20:33:57,838:INFO:22/159,train_loss:0.075
2020-12-17 20:33:58,036:INFO:23/159,train_loss:0.073
2020-12-17 20:33:58,244:INFO:24/159,train_loss:0.067
2020-12-17 20:33:58,428:INFO:25/159,train_loss:0.067
2020-12-17 20:33:58,651:INFO:26/159,train_loss:0.063
2020-12-17 20:33:58,844:INFO:27/159,train_loss:0.060
2020-12-17 20:33:59,035:INFO:28/159,train_loss:0.062
2020-12-17 20:33:59,230:INFO:29/159,train_loss:0.051
2020-12-17 20:33:59,422:INFO:30/159,train_loss:0.055
