2020-12-28 15:25:55,920:INFO:
=======
models:unet++,
epoch:21,
batch size:8
dataset:seg
========
2020-12-28 15:25:57,420:INFO:Epoch 0/20
2020-12-28 15:25:58,307:INFO:1/100,train_loss:0.668
2020-12-28 15:25:58,434:INFO:2/100,train_loss:0.657
2020-12-28 15:25:58,547:INFO:3/100,train_loss:0.643
2020-12-28 15:25:58,669:INFO:4/100,train_loss:0.629
2020-12-28 15:25:58,783:INFO:5/100,train_loss:0.616
2020-12-28 15:25:58,897:INFO:6/100,train_loss:0.605
2020-12-28 15:25:59,011:INFO:7/100,train_loss:0.595
2020-12-28 15:25:59,118:INFO:8/100,train_loss:0.585
2020-12-28 15:25:59,237:INFO:9/100,train_loss:0.578
2020-12-28 15:25:59,353:INFO:10/100,train_loss:0.570
2020-12-28 15:25:59,465:INFO:11/100,train_loss:0.563
2020-12-28 15:25:59,578:INFO:12/100,train_loss:0.555
2020-12-28 15:25:59,686:INFO:13/100,train_loss:0.551
2020-12-28 15:25:59,802:INFO:14/100,train_loss:0.544
2020-12-28 15:25:59,917:INFO:15/100,train_loss:0.540
2020-12-28 15:26:00,031:INFO:16/100,train_loss:0.533
2020-12-28 15:26:00,143:INFO:17/100,train_loss:0.529
2020-12-28 15:26:00,251:INFO:18/100,train_loss:0.524
2020-12-28 15:26:00,363:INFO:19/100,train_loss:0.520
2020-12-28 15:26:00,475:INFO:20/100,train_loss:0.514
2020-12-28 15:26:00,583:INFO:21/100,train_loss:0.510
2020-12-28 15:26:00,694:INFO:22/100,train_loss:0.506
2020-12-28 15:26:00,814:INFO:23/100,train_loss:0.501
2020-12-28 15:26:00,928:INFO:24/100,train_loss:0.497
2020-12-28 15:26:01,040:INFO:25/100,train_loss:0.492
2020-12-28 15:26:01,147:INFO:26/100,train_loss:0.488
2020-12-28 15:26:01,258:INFO:27/100,train_loss:0.484
2020-12-28 15:26:01,367:INFO:28/100,train_loss:0.479
2020-12-28 15:26:01,475:INFO:29/100,train_loss:0.476
2020-12-28 15:26:01,585:INFO:30/100,train_loss:0.471
2020-12-28 15:26:01,698:INFO:31/100,train_loss:0.467
2020-12-28 15:26:01,807:INFO:32/100,train_loss:0.463
2020-12-28 15:26:01,916:INFO:33/100,train_loss:0.459
2020-12-28 15:26:02,026:INFO:34/100,train_loss:0.455
2020-12-28 15:26:02,134:INFO:35/100,train_loss:0.450
2020-12-28 15:26:02,245:INFO:36/100,train_loss:0.448
2020-12-28 15:26:02,356:INFO:37/100,train_loss:0.443
2020-12-28 15:26:02,465:INFO:38/100,train_loss:0.439
2020-12-28 15:26:02,577:INFO:39/100,train_loss:0.436
2020-12-28 15:26:02,685:INFO:40/100,train_loss:0.431
2020-12-28 15:26:02,795:INFO:41/100,train_loss:0.427
2020-12-28 15:26:02,907:INFO:42/100,train_loss:0.425
2020-12-28 15:26:03,013:INFO:43/100,train_loss:0.420
2020-12-28 15:26:03,124:INFO:44/100,train_loss:0.417
2020-12-28 15:26:03,232:INFO:45/100,train_loss:0.412
2020-12-28 15:26:03,342:INFO:46/100,train_loss:0.410
2020-12-28 15:26:03,450:INFO:47/100,train_loss:0.406
2020-12-28 15:26:03,561:INFO:48/100,train_loss:0.402
2020-12-28 15:26:03,671:INFO:49/100,train_loss:0.397
2020-12-28 15:26:03,781:INFO:50/100,train_loss:0.396
2020-12-28 15:26:03,897:INFO:51/100,train_loss:0.391
2020-12-28 15:26:04,006:INFO:52/100,train_loss:0.388
2020-12-28 15:26:04,115:INFO:53/100,train_loss:0.383
2020-12-28 15:26:04,226:INFO:54/100,train_loss:0.382
2020-12-28 15:26:04,331:INFO:55/100,train_loss:0.378
2020-12-28 15:26:04,443:INFO:56/100,train_loss:0.375
2020-12-28 15:26:04,551:INFO:57/100,train_loss:0.372
2020-12-28 15:26:04,663:INFO:58/100,train_loss:0.367
2020-12-28 15:26:04,772:INFO:59/100,train_loss:0.366
2020-12-28 15:26:04,885:INFO:60/100,train_loss:0.363
2020-12-28 15:26:04,994:INFO:61/100,train_loss:0.358
2020-12-28 15:26:05,106:INFO:62/100,train_loss:0.355
2020-12-28 15:26:05,214:INFO:63/100,train_loss:0.353
2020-12-28 15:26:05,323:INFO:64/100,train_loss:0.348
2020-12-28 15:26:05,429:INFO:65/100,train_loss:0.345
2020-12-28 15:26:05,538:INFO:66/100,train_loss:0.341
2020-12-28 15:26:05,646:INFO:67/100,train_loss:0.338
2020-12-28 15:26:05,755:INFO:68/100,train_loss:0.337
2020-12-28 15:26:05,864:INFO:69/100,train_loss:0.334
2020-12-28 15:26:05,974:INFO:70/100,train_loss:0.333
2020-12-28 15:26:06,084:INFO:71/100,train_loss:0.330
2020-12-28 15:26:06,193:INFO:72/100,train_loss:0.324
2020-12-28 15:26:06,303:INFO:73/100,train_loss:0.323
2020-12-28 15:26:06,409:INFO:74/100,train_loss:0.318
2020-12-28 15:26:06,521:INFO:75/100,train_loss:0.314
2020-12-28 15:26:06,628:INFO:76/100,train_loss:0.313
2020-12-28 15:26:06,741:INFO:77/100,train_loss:0.313
2020-12-28 15:26:06,848:INFO:78/100,train_loss:0.307
2020-12-28 15:26:06,960:INFO:79/100,train_loss:0.305
2020-12-28 15:26:07,071:INFO:80/100,train_loss:0.300
2020-12-28 15:26:07,179:INFO:81/100,train_loss:0.298
2020-12-28 15:26:07,290:INFO:82/100,train_loss:0.295
2020-12-28 15:26:07,397:INFO:83/100,train_loss:0.293
2020-12-28 15:26:07,566:INFO:84/100,train_loss:0.290
2020-12-28 15:26:07,672:INFO:85/100,train_loss:0.291
2020-12-28 15:26:07,778:INFO:86/100,train_loss:0.286
2020-12-28 15:26:07,887:INFO:87/100,train_loss:0.283
2020-12-28 15:26:07,991:INFO:88/100,train_loss:0.278
2020-12-28 15:26:08,097:INFO:89/100,train_loss:0.278
2020-12-28 15:26:08,203:INFO:90/100,train_loss:0.273
2020-12-28 15:26:08,308:INFO:91/100,train_loss:0.270
2020-12-28 15:26:08,417:INFO:92/100,train_loss:0.269
2020-12-28 15:26:08,522:INFO:93/100,train_loss:0.267
2020-12-28 15:26:08,626:INFO:94/100,train_loss:0.267
2020-12-28 15:26:08,731:INFO:95/100,train_loss:0.263
