2020-12-29 14:38:47,515:INFO:
=======
models:r2unet,
epoch:21,
batch size:4
dataset:seg
========
2020-12-29 14:38:49,072:INFO:Epoch 0/20
2020-12-29 14:38:50,051:INFO:1/160,train_loss:0.783
2020-12-29 14:38:50,265:INFO:2/160,train_loss:0.699
2020-12-29 14:38:50,478:INFO:3/160,train_loss:0.609
2020-12-29 14:38:50,693:INFO:4/160,train_loss:0.523
2020-12-29 14:38:50,908:INFO:5/160,train_loss:0.447
2020-12-29 14:38:51,124:INFO:6/160,train_loss:0.408
2020-12-29 14:38:51,337:INFO:7/160,train_loss:0.364
2020-12-29 14:38:51,550:INFO:8/160,train_loss:0.315
2020-12-29 14:38:51,762:INFO:9/160,train_loss:0.285
2020-12-29 14:38:51,974:INFO:10/160,train_loss:0.264
2020-12-29 14:38:52,191:INFO:11/160,train_loss:0.234
2020-12-29 14:38:52,403:INFO:12/160,train_loss:0.216
2020-12-29 14:38:52,616:INFO:13/160,train_loss:0.193
2020-12-29 14:38:52,830:INFO:14/160,train_loss:0.183
2020-12-29 14:38:53,045:INFO:15/160,train_loss:0.171
2020-12-29 14:38:53,258:INFO:16/160,train_loss:0.160
2020-12-29 14:38:53,476:INFO:17/160,train_loss:0.150
2020-12-29 14:38:53,688:INFO:18/160,train_loss:0.140
2020-12-29 14:38:53,900:INFO:19/160,train_loss:0.137
2020-12-29 14:38:54,114:INFO:20/160,train_loss:0.131
2020-12-29 14:38:54,326:INFO:21/160,train_loss:0.123
2020-12-29 14:38:54,539:INFO:22/160,train_loss:0.124
2020-12-29 14:38:54,752:INFO:23/160,train_loss:0.113
2020-12-29 14:38:54,963:INFO:24/160,train_loss:0.120
2020-12-29 14:38:55,178:INFO:25/160,train_loss:0.113
2020-12-29 14:38:55,397:INFO:26/160,train_loss:0.112
2020-12-29 14:38:55,608:INFO:27/160,train_loss:0.108
2020-12-29 14:38:55,821:INFO:28/160,train_loss:0.105
2020-12-29 14:38:56,032:INFO:29/160,train_loss:0.104
2020-12-29 14:38:56,244:INFO:30/160,train_loss:0.087
2020-12-29 14:38:56,456:INFO:31/160,train_loss:0.100
2020-12-29 14:38:56,674:INFO:32/160,train_loss:0.078
2020-12-29 14:38:56,887:INFO:33/160,train_loss:0.098
2020-12-29 14:38:57,101:INFO:34/160,train_loss:0.089
2020-12-29 14:38:57,311:INFO:35/160,train_loss:0.085
2020-12-29 14:38:57,527:INFO:36/160,train_loss:0.084
2020-12-29 14:38:57,741:INFO:37/160,train_loss:0.080
2020-12-29 14:38:57,957:INFO:38/160,train_loss:0.076
2020-12-29 14:38:58,177:INFO:39/160,train_loss:0.075
2020-12-29 14:38:58,393:INFO:40/160,train_loss:0.082
2020-12-29 14:38:58,608:INFO:41/160,train_loss:0.077
2020-12-29 14:38:58,819:INFO:42/160,train_loss:0.076
2020-12-29 14:38:59,033:INFO:43/160,train_loss:0.074
2020-12-29 14:38:59,245:INFO:44/160,train_loss:0.072
2020-12-29 14:38:59,459:INFO:45/160,train_loss:0.079
2020-12-29 14:38:59,678:INFO:46/160,train_loss:0.071
2020-12-29 14:38:59,894:INFO:47/160,train_loss:0.068
2020-12-29 14:39:00,110:INFO:48/160,train_loss:0.059
2020-12-29 14:39:00,325:INFO:49/160,train_loss:0.062
2020-12-29 14:39:00,538:INFO:50/160,train_loss:0.061
2020-12-29 14:39:00,748:INFO:51/160,train_loss:0.062
2020-12-29 14:39:00,964:INFO:52/160,train_loss:0.068
2020-12-29 14:39:01,180:INFO:53/160,train_loss:0.061
2020-12-29 14:39:01,393:INFO:54/160,train_loss:0.055
2020-12-29 14:39:01,606:INFO:55/160,train_loss:0.054
2020-12-29 14:39:01,819:INFO:56/160,train_loss:0.057
2020-12-29 14:39:02,035:INFO:57/160,train_loss:0.056
2020-12-29 14:39:02,251:INFO:58/160,train_loss:0.066
2020-12-29 14:39:02,463:INFO:59/160,train_loss:0.067
2020-12-29 14:39:02,677:INFO:60/160,train_loss:0.061
