2020-12-17 17:56:07,692:INFO:
=======
models:Attention_UNet,
epoch:21,
batch size:1
dataset:seg
========
2020-12-17 17:56:09,273:INFO:Epoch 0/20
2020-12-17 17:56:10,152:INFO:1/159,train_loss:0.612
2020-12-17 17:56:10,258:INFO:2/159,train_loss:0.602
2020-12-17 17:56:10,361:INFO:3/159,train_loss:0.586
2020-12-17 17:56:10,453:INFO:4/159,train_loss:0.567
2020-12-17 17:56:10,546:INFO:5/159,train_loss:0.544
2020-12-17 17:56:10,642:INFO:6/159,train_loss:0.524
2020-12-17 17:56:10,736:INFO:7/159,train_loss:0.506
2020-12-17 17:56:10,828:INFO:8/159,train_loss:0.490
2020-12-17 17:56:10,920:INFO:9/159,train_loss:0.475
2020-12-17 17:56:11,014:INFO:10/159,train_loss:0.463
2020-12-17 17:56:11,109:INFO:11/159,train_loss:0.458
2020-12-17 17:56:11,213:INFO:12/159,train_loss:0.447
2020-12-17 17:56:11,308:INFO:13/159,train_loss:0.440
2020-12-17 17:56:11,401:INFO:14/159,train_loss:0.431
2020-12-17 17:56:11,494:INFO:15/159,train_loss:0.423
2020-12-17 17:56:11,588:INFO:16/159,train_loss:0.416
2020-12-17 17:56:11,679:INFO:17/159,train_loss:0.408
2020-12-17 17:56:11,769:INFO:18/159,train_loss:0.402
2020-12-17 17:56:11,859:INFO:19/159,train_loss:0.391
2020-12-17 17:56:11,952:INFO:20/159,train_loss:0.392
2020-12-17 17:56:12,046:INFO:21/159,train_loss:0.387
2020-12-17 17:56:12,138:INFO:22/159,train_loss:0.381
2020-12-17 17:56:12,232:INFO:23/159,train_loss:0.375
2020-12-17 17:56:12,324:INFO:24/159,train_loss:0.370
2020-12-17 17:56:12,418:INFO:25/159,train_loss:0.366
2020-12-17 17:56:12,512:INFO:26/159,train_loss:0.361
2020-12-17 17:56:12,608:INFO:27/159,train_loss:0.356
2020-12-17 17:56:12,702:INFO:28/159,train_loss:0.351
2020-12-17 17:56:12,796:INFO:29/159,train_loss:0.342
2020-12-17 17:56:12,890:INFO:30/159,train_loss:0.342
2020-12-17 17:56:12,981:INFO:31/159,train_loss:0.338
2020-12-17 17:56:13,075:INFO:32/159,train_loss:0.333
2020-12-17 17:56:13,168:INFO:33/159,train_loss:0.331
2020-12-17 17:56:13,259:INFO:34/159,train_loss:0.327
2020-12-17 17:56:13,353:INFO:35/159,train_loss:0.322
2020-12-17 17:56:13,446:INFO:36/159,train_loss:0.319
2020-12-17 17:56:13,540:INFO:37/159,train_loss:0.314
2020-12-17 17:56:13,631:INFO:38/159,train_loss:0.310
2020-12-17 17:56:13,723:INFO:39/159,train_loss:0.307
2020-12-17 17:56:13,818:INFO:40/159,train_loss:0.302
2020-12-17 17:56:13,913:INFO:41/159,train_loss:0.298
2020-12-17 17:56:14,006:INFO:42/159,train_loss:0.295
2020-12-17 17:56:14,101:INFO:43/159,train_loss:0.291
2020-12-17 17:56:14,194:INFO:44/159,train_loss:0.275
2020-12-17 17:56:14,289:INFO:45/159,train_loss:0.284
2020-12-17 17:56:14,382:INFO:46/159,train_loss:0.280
2020-12-17 17:56:14,475:INFO:47/159,train_loss:0.277
2020-12-17 17:56:14,569:INFO:48/159,train_loss:0.277
2020-12-17 17:56:14,661:INFO:49/159,train_loss:0.272
2020-12-17 17:56:14,754:INFO:50/159,train_loss:0.270
2020-12-17 17:56:14,848:INFO:51/159,train_loss:0.268
2020-12-17 17:56:14,940:INFO:52/159,train_loss:0.264
2020-12-17 17:56:15,033:INFO:53/159,train_loss:0.260
2020-12-17 17:56:15,126:INFO:54/159,train_loss:0.258
2020-12-17 17:56:15,221:INFO:55/159,train_loss:0.255
2020-12-17 17:56:15,314:INFO:56/159,train_loss:0.251
2020-12-17 17:56:15,406:INFO:57/159,train_loss:0.248
2020-12-17 17:56:15,498:INFO:58/159,train_loss:0.245
2020-12-17 17:56:15,590:INFO:59/159,train_loss:0.243
2020-12-17 17:56:15,683:INFO:60/159,train_loss:0.239
