2020-12-29 15:16:48,780:INFO:
=======
models:r2unet,
epoch:21,
batch size:16
dataset:seg
========
2020-12-29 15:16:50,335:INFO:Epoch 0/20
2020-12-29 15:16:51,534:INFO:1/40,train_loss:0.603
2020-12-29 15:16:51,972:INFO:2/40,train_loss:0.529
2020-12-29 15:16:52,410:INFO:3/40,train_loss:0.450
2020-12-29 15:16:52,844:INFO:4/40,train_loss:0.381
2020-12-29 15:16:53,276:INFO:5/40,train_loss:0.322
2020-12-29 15:16:53,709:INFO:6/40,train_loss:0.275
2020-12-29 15:16:54,149:INFO:7/40,train_loss:0.242
2020-12-29 15:16:54,583:INFO:8/40,train_loss:0.211
2020-12-29 15:16:55,016:INFO:9/40,train_loss:0.218
2020-12-29 15:16:55,451:INFO:10/40,train_loss:0.191
2020-12-29 15:16:55,887:INFO:11/40,train_loss:0.178
2020-12-29 15:16:56,326:INFO:12/40,train_loss:0.162
2020-12-29 15:16:56,771:INFO:13/40,train_loss:0.150
2020-12-29 15:16:57,207:INFO:14/40,train_loss:0.140
2020-12-29 15:16:57,640:INFO:15/40,train_loss:0.132
2020-12-29 15:16:58,072:INFO:16/40,train_loss:0.127
2020-12-29 15:16:58,509:INFO:17/40,train_loss:0.119
2020-12-29 15:16:58,946:INFO:18/40,train_loss:0.111
2020-12-29 15:16:59,379:INFO:19/40,train_loss:0.109
2020-12-29 15:16:59,814:INFO:20/40,train_loss:0.100
2020-12-29 15:17:00,254:INFO:21/40,train_loss:0.099
2020-12-29 15:17:00,687:INFO:22/40,train_loss:0.098
2020-12-29 15:17:01,123:INFO:23/40,train_loss:0.090
2020-12-29 15:17:01,556:INFO:24/40,train_loss:0.094
2020-12-29 15:17:01,990:INFO:25/40,train_loss:0.079
2020-12-29 15:17:02,427:INFO:26/40,train_loss:0.084
2020-12-29 15:17:02,860:INFO:27/40,train_loss:0.081
2020-12-29 15:17:03,294:INFO:28/40,train_loss:0.079
2020-12-29 15:17:03,727:INFO:29/40,train_loss:0.075
2020-12-29 15:17:04,161:INFO:30/40,train_loss:0.067
2020-12-29 15:17:04,596:INFO:31/40,train_loss:0.072
2020-12-29 15:17:05,032:INFO:32/40,train_loss:0.069
2020-12-29 15:17:05,466:INFO:33/40,train_loss:0.063
2020-12-29 15:17:05,903:INFO:34/40,train_loss:0.064
2020-12-29 15:17:06,337:INFO:35/40,train_loss:0.059
2020-12-29 15:17:06,769:INFO:36/40,train_loss:0.057
2020-12-29 15:17:07,203:INFO:37/40,train_loss:0.055
2020-12-29 15:17:07,639:INFO:38/40,train_loss:0.054
2020-12-29 15:17:08,072:INFO:39/40,train_loss:0.056
