2020-12-24 15:44:57,126:INFO:
=======
models:unet++,
epoch:21,
batch size:2
dataset:seg
========
2020-12-24 15:44:58,574:INFO:Epoch 0/20
2020-12-24 15:44:59,706:INFO:1/200,train_loss:0.703
2020-12-24 15:44:59,981:INFO:2/200,train_loss:0.680
2020-12-24 15:45:00,253:INFO:3/200,train_loss:0.657
2020-12-24 15:45:00,528:INFO:4/200,train_loss:0.642
2020-12-24 15:45:00,798:INFO:5/200,train_loss:0.626
2020-12-24 15:45:01,068:INFO:6/200,train_loss:0.615
2020-12-24 15:45:01,338:INFO:7/200,train_loss:0.606
2020-12-24 15:45:01,607:INFO:8/200,train_loss:0.598
2020-12-24 15:45:01,877:INFO:9/200,train_loss:0.592
2020-12-24 15:45:02,146:INFO:10/200,train_loss:0.588
2020-12-24 15:45:02,419:INFO:11/200,train_loss:0.578
2020-12-24 15:45:02,691:INFO:12/200,train_loss:0.579
2020-12-24 15:45:02,970:INFO:13/200,train_loss:0.571
2020-12-24 15:45:03,240:INFO:14/200,train_loss:0.570
2020-12-24 15:45:03,511:INFO:15/200,train_loss:0.566
2020-12-24 15:45:03,780:INFO:16/200,train_loss:0.562
2020-12-24 15:45:04,051:INFO:17/200,train_loss:0.560
2020-12-24 15:45:04,324:INFO:18/200,train_loss:0.555
2020-12-24 15:45:04,593:INFO:19/200,train_loss:0.551
2020-12-24 15:45:04,863:INFO:20/200,train_loss:0.548
2020-12-24 15:45:05,132:INFO:21/200,train_loss:0.546
2020-12-24 15:45:05,402:INFO:22/200,train_loss:0.540
2020-12-24 15:45:05,672:INFO:23/200,train_loss:0.537
2020-12-24 15:45:05,942:INFO:24/200,train_loss:0.533
2020-12-24 15:45:06,212:INFO:25/200,train_loss:0.531
2020-12-24 15:45:06,486:INFO:26/200,train_loss:0.529
2020-12-24 15:45:06,756:INFO:27/200,train_loss:0.526
2020-12-24 15:45:07,024:INFO:28/200,train_loss:0.524
2020-12-24 15:45:07,297:INFO:29/200,train_loss:0.521
2020-12-24 15:45:07,566:INFO:30/200,train_loss:0.516
2020-12-24 15:45:07,837:INFO:31/200,train_loss:0.513
2020-12-24 15:45:08,113:INFO:32/200,train_loss:0.510
2020-12-24 15:45:08,381:INFO:33/200,train_loss:0.510
2020-12-24 15:45:08,655:INFO:34/200,train_loss:0.504
2020-12-24 15:45:08,925:INFO:35/200,train_loss:0.503
2020-12-24 15:45:09,197:INFO:36/200,train_loss:0.499
2020-12-24 15:45:09,468:INFO:37/200,train_loss:0.498
2020-12-24 15:45:09,739:INFO:38/200,train_loss:0.496
2020-12-24 15:45:10,007:INFO:39/200,train_loss:0.493
2020-12-24 15:45:10,280:INFO:40/200,train_loss:0.490
2020-12-24 15:45:10,549:INFO:41/200,train_loss:0.487
2020-12-24 15:45:10,817:INFO:42/200,train_loss:0.484
2020-12-24 15:45:11,090:INFO:43/200,train_loss:0.481
2020-12-24 15:45:11,365:INFO:44/200,train_loss:0.478
2020-12-24 15:45:11,635:INFO:45/200,train_loss:0.474
2020-12-24 15:45:11,904:INFO:46/200,train_loss:0.473
2020-12-24 15:45:12,176:INFO:47/200,train_loss:0.471
2020-12-24 15:45:12,445:INFO:48/200,train_loss:0.466
2020-12-24 15:45:12,713:INFO:49/200,train_loss:0.464
2020-12-24 15:45:12,982:INFO:50/200,train_loss:0.462
2020-12-24 15:45:13,249:INFO:51/200,train_loss:0.458
2020-12-24 15:45:13,518:INFO:52/200,train_loss:0.457
2020-12-24 15:45:13,788:INFO:53/200,train_loss:0.452
2020-12-24 15:45:14,063:INFO:54/200,train_loss:0.448
2020-12-24 15:45:14,333:INFO:55/200,train_loss:0.448
2020-12-24 15:45:14,602:INFO:56/200,train_loss:0.445
2020-12-24 15:45:14,870:INFO:57/200,train_loss:0.442
2020-12-24 15:45:15,140:INFO:58/200,train_loss:0.441
2020-12-24 15:45:15,413:INFO:59/200,train_loss:0.437
2020-12-24 15:45:15,681:INFO:60/200,train_loss:0.435
2020-12-24 15:45:15,952:INFO:61/200,train_loss:0.432
2020-12-24 15:45:16,224:INFO:62/200,train_loss:0.429
2020-12-24 15:45:16,498:INFO:63/200,train_loss:0.426
2020-12-24 15:45:16,767:INFO:64/200,train_loss:0.421
2020-12-24 15:45:17,037:INFO:65/200,train_loss:0.423
2020-12-24 15:45:17,311:INFO:66/200,train_loss:0.419
2020-12-24 15:45:17,582:INFO:67/200,train_loss:0.415
2020-12-24 15:45:17,851:INFO:68/200,train_loss:0.414
2020-12-24 15:45:18,109:INFO:69/200,train_loss:0.408
2020-12-24 15:45:18,390:INFO:70/200,train_loss:0.408
2020-12-24 15:45:18,656:INFO:71/200,train_loss:0.405
2020-12-24 15:45:18,932:INFO:72/200,train_loss:0.401
2020-12-24 15:45:19,201:INFO:73/200,train_loss:0.399
2020-12-24 15:45:19,470:INFO:74/200,train_loss:0.403
2020-12-24 15:45:19,735:INFO:75/200,train_loss:0.395
2020-12-24 15:45:20,004:INFO:76/200,train_loss:0.394
2020-12-24 15:45:20,272:INFO:77/200,train_loss:0.393
2020-12-24 15:45:20,541:INFO:78/200,train_loss:0.387
2020-12-24 15:45:20,809:INFO:79/200,train_loss:0.389
2020-12-24 15:45:21,077:INFO:80/200,train_loss:0.385
2020-12-24 15:45:21,346:INFO:81/200,train_loss:0.377
2020-12-24 15:45:21,613:INFO:82/200,train_loss:0.379
2020-12-24 15:45:21,883:INFO:83/200,train_loss:0.377
2020-12-24 15:45:22,151:INFO:84/200,train_loss:0.374
2020-12-24 15:45:22,421:INFO:85/200,train_loss:0.367
2020-12-24 15:45:22,689:INFO:86/200,train_loss:0.369
2020-12-24 15:45:22,958:INFO:87/200,train_loss:0.366
2020-12-24 15:45:23,228:INFO:88/200,train_loss:0.363
2020-12-24 15:45:23,496:INFO:89/200,train_loss:0.360
2020-12-24 15:45:23,765:INFO:90/200,train_loss:0.354
2020-12-24 15:45:24,032:INFO:91/200,train_loss:0.354
2020-12-24 15:45:24,300:INFO:92/200,train_loss:0.351
2020-12-24 15:45:24,568:INFO:93/200,train_loss:0.351
2020-12-24 15:45:24,839:INFO:94/200,train_loss:0.347
2020-12-24 15:45:25,107:INFO:95/200,train_loss:0.341
2020-12-24 15:45:25,377:INFO:96/200,train_loss:0.341
2020-12-24 15:45:25,646:INFO:97/200,train_loss:0.339
2020-12-24 15:45:25,915:INFO:98/200,train_loss:0.337
2020-12-24 15:45:26,182:INFO:99/200,train_loss:0.332
2020-12-24 15:45:26,454:INFO:100/200,train_loss:0.331
2020-12-24 15:45:26,723:INFO:101/200,train_loss:0.329
2020-12-24 15:45:26,991:INFO:102/200,train_loss:0.323
2020-12-24 15:45:27,258:INFO:103/200,train_loss:0.324
2020-12-24 15:45:27,530:INFO:104/200,train_loss:0.317
2020-12-24 15:45:27,799:INFO:105/200,train_loss:0.319
2020-12-24 15:45:28,068:INFO:106/200,train_loss:0.314
2020-12-24 15:45:28,340:INFO:107/200,train_loss:0.314
2020-12-24 15:45:28,608:INFO:108/200,train_loss:0.312
2020-12-24 15:45:28,877:INFO:109/200,train_loss:0.310
2020-12-24 15:45:29,145:INFO:110/200,train_loss:0.306
2020-12-24 15:45:29,416:INFO:111/200,train_loss:0.305
2020-12-24 15:45:29,682:INFO:112/200,train_loss:0.297
2020-12-24 15:45:29,950:INFO:113/200,train_loss:0.299
2020-12-24 15:45:30,218:INFO:114/200,train_loss:0.294
2020-12-24 15:45:30,491:INFO:115/200,train_loss:0.295
2020-12-24 15:45:30,762:INFO:116/200,train_loss:0.293
2020-12-24 15:45:31,032:INFO:117/200,train_loss:0.290
2020-12-24 15:45:31,302:INFO:118/200,train_loss:0.287
2020-12-24 15:45:31,572:INFO:119/200,train_loss:0.285
2020-12-24 15:45:31,844:INFO:120/200,train_loss:0.284
2020-12-24 15:45:32,115:INFO:121/200,train_loss:0.281
2020-12-24 15:45:32,385:INFO:122/200,train_loss:0.277
2020-12-24 15:45:32,653:INFO:123/200,train_loss:0.276
2020-12-24 15:45:32,925:INFO:124/200,train_loss:0.274
2020-12-24 15:45:33,194:INFO:125/200,train_loss:0.273
2020-12-24 15:45:33,463:INFO:126/200,train_loss:0.269
2020-12-24 15:45:33,732:INFO:127/200,train_loss:0.269
2020-12-24 15:45:34,004:INFO:128/200,train_loss:0.266
2020-12-24 15:45:34,273:INFO:129/200,train_loss:0.265
2020-12-24 15:45:34,545:INFO:130/200,train_loss:0.261
2020-12-24 15:45:34,817:INFO:131/200,train_loss:0.258
2020-12-24 15:45:35,085:INFO:132/200,train_loss:0.257
2020-12-24 15:45:35,354:INFO:133/200,train_loss:0.256
2020-12-24 15:45:35,624:INFO:134/200,train_loss:0.251
2020-12-24 15:45:35,890:INFO:135/200,train_loss:0.249
2020-12-24 15:45:36,159:INFO:136/200,train_loss:0.247
2020-12-24 15:45:36,433:INFO:137/200,train_loss:0.246
2020-12-24 15:45:36,701:INFO:138/200,train_loss:0.241
2020-12-24 15:45:36,972:INFO:139/200,train_loss:0.239
2020-12-24 15:45:37,240:INFO:140/200,train_loss:0.240
2020-12-24 15:45:37,511:INFO:141/200,train_loss:0.236
2020-12-24 15:45:37,780:INFO:142/200,train_loss:0.238
2020-12-24 15:45:38,051:INFO:143/200,train_loss:0.234
2020-12-24 15:45:38,321:INFO:144/200,train_loss:0.232
2020-12-24 15:45:38,590:INFO:145/200,train_loss:0.227
2020-12-24 15:45:38,865:INFO:146/200,train_loss:0.228
2020-12-24 15:45:39,134:INFO:147/200,train_loss:0.227
2020-12-24 15:45:39,404:INFO:148/200,train_loss:0.226
2020-12-24 15:45:39,674:INFO:149/200,train_loss:0.222
2020-12-24 15:45:39,950:INFO:150/200,train_loss:0.219
2020-12-24 15:45:40,220:INFO:151/200,train_loss:0.221
2020-12-24 15:45:40,490:INFO:152/200,train_loss:0.218
2020-12-24 15:45:40,762:INFO:153/200,train_loss:0.215
2020-12-24 15:45:41,036:INFO:154/200,train_loss:0.215
2020-12-24 15:45:41,308:INFO:155/200,train_loss:0.212
2020-12-24 15:45:41,578:INFO:156/200,train_loss:0.211
2020-12-24 15:45:41,847:INFO:157/200,train_loss:0.207
2020-12-24 15:45:42,116:INFO:158/200,train_loss:0.208
2020-12-24 15:45:42,385:INFO:159/200,train_loss:0.206
